0.007860476043651138	0.031461870215607174	0.05857012205134601	0.08661210696592514	0.11502893278089364	0.14288637450512565	0.17023830874540163	0.19695115672928765	0.22321632112785358	0.24840113959794152	0.2728390890186327	0.29652212415273793	0.3194515164318758	0.3416346871894327	0.363083172996286	0.3838112884454743	0.4041301654170994	0.42341023563847796	0.44203314874579536	0.46001548498201383
0.008629317568801457	0.03328939822387739	0.061121378551109024	0.08968369638044325	0.11850451464239617	0.14666713680686774	0.17426169622042628	0.20116940366290453	0.22759924980646898	0.25290830729625896	0.2774457679896706	0.3012073150541825	0.3241971260668397	0.34642494929588563	0.36790422977736714	0.3886508810794376	0.4089802719976561	0.42825740805271656	0.4468689502612582	0.4648323453932283
0.009752679446603536	0.03583555893323399	0.06462828752930919	0.09387761299863039	0.1232315594335676	0.15179652931260382	0.17971110870439833	0.20687590959239577	0.2335230548966736	0.25899584419099236	0.283664247107943	0.3075288189048802	0.33059754725459223	0.35288324283454114	0.3744018724698674	0.39517147092973476	0.4155127653376403	0.43478415139252363	0.4533786389718931	0.4713148396463291
0.011309836526356587	0.03908080447947961	0.06903077466677188	0.09910203838660749	0.12909323809798234	0.1581384640908431	0.186435079859053	0.21390675075551246	0.24081309794883357	0.26648079530840396	0.2913046404155387	0.3152909584756253	0.3384522678336075	0.36080503722121904	0.382368259645597	0.40316252673378816	0.4235145799772827	0.44277584122827446	0.46134645758794907	0.47924646615537075
0.013209365800579737	0.04299748324070753	0.07426014559911963	0.10525667929027062	0.1359642472171645	0.16554834711981317	0.19427343582970988	0.22208896714298743	0.24928522003219136	0.2751702518178353	0.30016665417615446	0.3242871968265239	0.3475494801674405	0.3699740951910613	0.3915834613641143	0.4124010789870152	0.4327598783078382	0.45200480558230977	0.47054335841786094	0.4883972227250077
0.015512473629855519	0.04755260906209013	0.08024459979149615	0.11224069947099224	0.1437206488162268	0.17388438878740076	0.20306976847317657	0.23125397928668087	0.25875998409723966	0.2848762581023787	0.3100550659887457	0.33431610648883914	0.35768246612158405	0.3801792067331332	0.4018324827411206	0.42266898095306227	0.4430275426034245	0.4622479601644207	0.4807447474408461	0.49854142860877076
0.018226966298450647	0.05271030721541052	0.08691351387547513	0.11995832058721975	0.15224640406693252	0.18301483087099676	0.21267925161779963	0.24124595116674355	0.26907158781622925	0.2954251865401262	0.3207895077105241	0.345191505096753	0.36866003532922437	0.3912248873592391	0.4129161862096312	0.4337640239124381	0.45411248470756954	0.47329825303772766	0.49174204314895104	0.5094693786377198
0.02135997673575319	0.05843356177814604	0.09420039175309862	0.12832208789888094	0.16143678635694544	0.19282150512391397	0.2229724596504063	0.25192591861286506	0.2800723105825777	0.3066624171193663	0.3322093424002384	0.35674750825619395	0.380311740986206	0.40293674647782696	0.42465680219739654	0.44590357601487723	0.4658314286266518	0.4849705573010936	0.503348673553905	0.5209934396285675
0.024916226917036367	0.0646858690076046	0.10204462229097454	0.1372541388265314	0.17119939559470967	0.20320089293306226	0.23383653555908387	0.26317299584279613	0.29163374566200106	0.3184535727696793	0.34417493246661574	0.3688398518826732	0.39248926618290847	0.415162942002894	0.43689945690248994	0.4581352250513991	0.478024619465052	0.49710348128092174	0.5154019975151689	0.5329500887134918
0.028896749619997286	0.07143272558775225	0.11039202695974724	0.1466859855951705	0.18145399825171685	0.2140638551644357	0.24517463289298166	0.2748835825958004	0.3036459049564171	0.33068356198838844	0.3565666384485098	0.38134485386223	0.4050653675367391	0.4277731407784912	0.4495111917674769	0.47071900446907916	0.4905550680002115	0.5095587534446105	0.5277628312048191	0.5451995717214514
0.033298816747028274	0.07864263152529505	0.11919417900261534	0.15655815554746555	0.1921317938176563	0.22533423711864353	0.2569042091255344	0.28750219289245743	0.31601523797948017	0.3432544025638234	0.36928248296250954	0.394157013203375	0.41793151796298633	0.44065628970495757	0.46237890798260006	0.48354012380216854	0.5033068291304653	0.5222196216365513	0.540313926172089	0.5576244212573611
